Country Name,Country Code,Series Name,Series Code,2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4],2024Q1 [YR2024Q1],2024Q2 [YR2024Q2],2024Q3 [YR2024Q3],2024Q4 [YR2024Q4],2025Q1 [YR2025Q1]
South Africa,ZAF,"Gross Ext. Debt Pos., HH and nonprofit institu. (NPISHs), Short-term, Trade credit and advances, USD",DT.DOD.DSTT.CD.HN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, All maturities, All instruments, Interest, USD",DT.IWA.DECT.CD.OT.NF.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, All maturities, All instruments, Prin. and Int., USD",DT.TXA.DECT.CD.OT.NF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, All maturities, All instruments, Principal, USD",DT.AXA.DECT.CD.OT.NF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, All maturities, All instruments, USD",DT.DOD.DECT.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Long-term, All instruments, USD",DT.DOD.DLXF.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Long-term, Currency and deposits, USD",DT.DOD.DLCD.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Long-term, Debt securities, USD",DT.DOD.DLBN.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Long-term, Loans, USD",DT.DOD.DLTL.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Long-term, Other debt liabilities, USD",DT.DOD.DLTO.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Long-term, Trade credit and advances, USD",DT.DOD.DLTT.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Short-term, All instruments, USD",DT.DOD.DSTC.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Short-term, Currency and deposits, USD",DT.DOD.DSCD.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Short-term, Debt securities, USD",DT.DOD.DSTM.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Short-term, Loans, USD",DT.DOD.DSTL.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Short-term, Other debt liabilities, USD",DT.DOD.DSTO.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Nonfinancial corporations, Short-term, Trade credit and advances, USD",DT.DOD.DSTT.CD.NC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, All maturities, All instruments, Interest, USD",DT.IWA.DECT.CD.OT.NB.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, All maturities, All instruments, Prin. and Int., USD",DT.TXA.DECT.CD.OT.NB.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, All maturities, All instruments, Principal, USD",DT.AXA.DECT.CD.OT.NB.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, All maturities, All instruments, USD",DT.DOD.DECT.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Long-term, All instruments, USD",DT.DOD.DLXF.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Long-term, Currency and deposits, USD",DT.DOD.DLCD.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Long-term, Debt securities, USD",DT.DOD.DLBN.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Long-term, Loans, USD",DT.DOD.DLTL.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Long-term, Other debt liabilities, USD",DT.DOD.DLTO.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Long-term, Trade credit and advances, USD",DT.DOD.DLTT.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Short-term, All instruments, USD",DT.DOD.DSTC.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Short-term, Currency and deposits, USD",DT.DOD.DSCD.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Short-term, Debt securities, USD",DT.DOD.DSTM.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Short-term, Loans, USD",DT.DOD.DSTL.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Short-term, Other debt liabilities, USD",DT.DOD.DSTO.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other financial corporations, Short-term, Trade credit and advances, USD",DT.DOD.DSTT.CD.OF.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Arrears, USD",DT.DOD.DECT.OT.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Beginning of period, USD",DT.DOD.DECT.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Beginning pos., USD",DT.DOD.DECT.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, end of period, USD",DT.DOD.DECT.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Exchange rate chg, USD",DT.DOD.DECT.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Interest, USD",DT.IXA.DECT.CD.OT.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Other chg in vol., USD",DT.DOD.DECT.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Other price chg, USD",DT.DOD.DECT.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Prin. and Int., USD",DT.TXA.DECT.CD.OT.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Principal, USD",DT.AXA.DECT.CD.OT.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, Transactions, USD",DT.DOD.DECT.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, All instruments, USD",DT.DOD.DECT.CD.OT.AR.US,34845508205.2158,36902400630.968,33410000000,33094175490.0306,31995269475.353,33887281235.8497,32859639149.2242,35012993026.1264,33116992241.1133,34086175276.282
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, Debt Securities, Diff. with Market Value, USD",DT.DOD.DECT.CD.OT.TD.MP.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, Debt Securities, Market Value, USD",DT.DOD.DECT.CD.OT.TD.MV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, Debt Securities, Memo item, USD",DT.DOD.DECT.OT.DS.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, All maturities, Debt Securities, Nominal Value, USD",DT.DOD.DECT.CD.OT.TD.NV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, All instruments, Beginning of period, USD",DT.DOD.DLXF.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, All instruments, Beginning pos., USD",DT.DOD.DLXF.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, All instruments, end of period, USD",DT.DOD.DLXF.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, All instruments, Exchange rate chg, USD",DT.DOD.DLXF.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, All instruments, Other chg in vol., USD",DT.DOD.DLXF.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, All instruments, Other price chg, USD",DT.DOD.DLXF.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, All instruments, Transactions, USD",DT.DOD.DLXF.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, All instruments, USD",DT.DOD.DLXF.CD.OT.AR.US,26686508205.2158,27483400630.968,25750000000,24889175490.0306,24774269475.353,25279281235.8498,24884639149.2242,25108993026.1264,24960649725.9133,23697832761.082
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Currency and deposits, Beginning of period, USD",DT.DOD.DLCD.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Currency and deposits, Beginning pos., USD",DT.DOD.DLCD.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Currency and deposits, end of period, USD",DT.DOD.DLCD.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Currency and deposits, Exchange rate chg, USD",DT.DOD.DLCD.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Currency and deposits, Other chg in vol., USD",DT.DOD.DLCD.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Currency and deposits, Other price chg, USD",DT.DOD.DLCD.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Currency and deposits, Transactions, USD",DT.DOD.DLCD.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Currency and deposits, USD",DT.DOD.DLCD.CD.OT.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt securities, Beginning of period, USD",DT.DOD.DLBN.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt securities, Beginning pos., USD",DT.DOD.DLBN.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt Securities, Diff. with Market Value, USD",DT.DOD.DLXF.CD.OT.TD.MP.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt securities, end of period, USD",DT.DOD.DLBN.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt securities, Exchange rate chg, USD",DT.DOD.DLBN.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt Securities, Market Value, USD",DT.DOD.DLXF.CD.OT.TD.MV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt Securities, Nominal Value, USD",DT.DOD.DLXF.CD.OT.TD.NV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt securities, Other chg in vol., USD",DT.DOD.DLBN.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt securities, Other price chg, USD",DT.DOD.DLBN.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt securities, Transactions, USD",DT.DOD.DLBN.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Debt securities, USD",DT.DOD.DLBN.CD.OT.AR.US,7252000000,8036400630.96795,7578000000,6663771505.36919,6658652665.74789,6653101113.06509,6412552317.08562,6733038101.18603,6359135779.58964,4834488133.21939
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Loans, Beginning of period, USD",DT.DOD.DLTL.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Loans, Beginning pos., USD",DT.DOD.DLTL.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Loans, end of period, USD",DT.DOD.DLTL.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Loans, Exchange rate chg, USD",DT.DOD.DLTL.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Loans, Other chg in vol., USD",DT.DOD.DLTL.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Loans, Other price chg, USD",DT.DOD.DLTL.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Loans, Transactions, USD",DT.DOD.DLTL.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Loans, USD",DT.DOD.DLTL.CD.OT.AR.US,19434508205.2158,19447000000,18172000000,18225403984.6614,18115616809.6051,18626180122.7847,18472086832.1386,18375954924.9403,18601513946.3237,18863344627.8626
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Other debt instruments, Beginning pos., USD",DT.DOD.DLTO.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Other debt liabilities , Beginning of period, USD",DT.DOD.DLTO.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Other debt liabilities , Other chg in vol., USD",DT.DOD.DLTO.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Other debt liabilities , Transactions, USD",DT.DOD.DLTO.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Other debt liabilities, end of period, USD",DT.DOD.DLTO.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Other debt liabilities, Exchange rate chg, USD",DT.DOD.DLTO.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Other debt liabilities, Other price chg, USD",DT.DOD.DLTO.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Other debt liabilities, USD",DT.DOD.DLTO.CD.OT.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Trade credit and advances, Beginning of period, USD",DT.DOD.DLTT.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Trade credit and advances, Beginning pos., USD",DT.DOD.DLTT.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Trade credit and advances, end of period, USD",DT.DOD.DLTT.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Trade credit and advances, Exchange rate chg, USD",DT.DOD.DLTT.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Trade credit and advances, Other chg in vol., USD",DT.DOD.DLTT.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Trade credit and advances, Other price chg, USD",DT.DOD.DLTT.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Trade credit and advances, Transactions, USD",DT.DOD.DLTT.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Long-term, Trade credit and advances, USD",DT.DOD.DLTT.CD.OT.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, One year or less, All instruments, Interest, USD",DT.INT.DECT.CD.OS.RM.US,1540000000,1400000000,1400000000,1080000000,1000000000,1000000000,1000000000,1200000000,880000000,1000000000
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, One year or less, All instruments, Prin. and Int., USD",DT.TDS.DECT.CD.OS.RM.US,10798000000,11629000000,10845000000,10843000000,10663000000,11200000000,10900000000,11104000000,10373000000,12388000000
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, One year or less, All instruments, Principal, USD",DT.AMT.DECT.CD.OS.RM.US,9258000000,10229000000,9445000000,9763000000,9663000000,10200000000,9900000000,9904000000,9493000000,11388000000
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, All instruments, Beginning of period, USD",DT.DOD.DSTC.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, All instruments, Beginning pos., USD",DT.DOD.DSTC.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, All instruments, end of period, USD",DT.DOD.DSTC.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, All instruments, Exchange rate chg, USD",DT.DOD.DSTC.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, All instruments, Other chg in vol., USD",DT.DOD.DSTC.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, All instruments, Other price chg, USD",DT.DOD.DSTC.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, All instruments, Transactions, USD",DT.DOD.DSTC.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, All instruments, USD",DT.DOD.DSTC.CD.OT.AR.US,8159000000,9419000000,7660000000,8205000000,7221000000,8608000000,7975000000,9904000000,8156342515.2,10388342515.2
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Currency and deposits, Beginning of period, USD",DT.DOD.DSCD.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Currency and deposits, Beginning pos., USD",DT.DOD.DSCD.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Currency and deposits, end of period, USD",DT.DOD.DSCD.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Currency and deposits, Exchange rate chg, USD",DT.DOD.DSCD.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Currency and deposits, Other chg in vol., USD",DT.DOD.DSCD.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Currency and deposits, Other price chg, USD",DT.DOD.DSCD.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Currency and deposits, Transactions, USD",DT.DOD.DSCD.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Currency and deposits, USD",DT.DOD.DSCD.CD.OT.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt securities, Beginning of period, USD",DT.DOD.DSTM.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt securities, Beginning pos., USD",DT.DOD.DSTM.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt Securities, Diff. with Market Value, USD",DT.DOD.DSTT.CD.OT.TD.MP.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt securities, end of period, USD",DT.DOD.DSTM.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt securities, Exchange rate chg, USD",DT.DOD.DSTM.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt Securities, Market Value, USD",DT.DOD.DSTT.CD.OT.TD.MV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt Securities, Nominal Value, USD",DT.DOD.DSTT.CD.OT.TD.NV.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt securities, Other chg in vol., USD",DT.DOD.DSTM.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt securities, Other price chg, USD",DT.DOD.DSTM.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt securities, Transactions, USD",DT.DOD.DSTM.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Debt securities, USD",DT.DOD.DSTM.CD.OT.AR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Loans, Beginning of period, USD",DT.DOD.DSTL.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Loans, Beginning pos., USD",DT.DOD.DSTL.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Loans, end of period, USD",DT.DOD.DSTL.CD.OT.AR.EN.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Loans, Exchange rate chg, USD",DT.DOD.DSTL.CD.OT.AR.EX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Loans, Other chg in vol., USD",DT.DOD.DSTL.CD.OT.AR.OC.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Loans, Other price chg, USD",DT.DOD.DSTL.CD.OT.AR.PX.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Loans, Transactions, USD",DT.DOD.DSTL.CD.OT.AR.TR.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Loans, USD",DT.DOD.DSTL.CD.OT.AR.US,5107000000,5811000000,3515000000,3443000000,3053000000,4291000000,3284000000,4834000000,3607342515.2,5757342515.2
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Other debt instruments, Beginning pos., USD",DT.DOD.DSOO.CD.OT.AR.GE.US,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross Ext. Debt Pos., Other Sectors, Short-term, Other debt liabilities, Beginning of period, USD",DT.DOD.DSOO.CD.OT.AR.BE.US,..,..,..,..,..,..,..,..,..,..
